epoch,loss,MAP
1,0.2610502243041992,0.033784721901901946
2,0.12806649506092072,0.05861040780576074
3,0.08435449004173279,0.12335330264185375
4,0.06924684345722198,0.14388827741554946
5,0.057574208825826645,0.17456651928314576
6,0.05595330148935318,0.2134222251140504
7,0.16776515543460846,0.21389648172698283
8,0.08192312717437744,0.21135061708803848
9,0.04439940303564072,0.23894975339291824
10,0.0790458619594574,0.2574106030013222
11,0.05116606131196022,0.3445970168379924
12,0.06306899338960648,0.36078581773933915
13,0.08049662411212921,0.32831636476042036
14,0.027348989620804787,0.3682946698852907
15,0.028287751600146294,0.3410620379840822
16,0.06145527586340904,0.36479410421396635
17,0.04871784523129463,0.36617538808786404
18,0.03670930117368698,0.4225265064938844
19,0.04490136727690697,0.4290627758411281
20,0.04316038265824318,0.4217169414729802
21,0.05206061154603958,0.38612098332428574
22,0.024595707654953003,0.4494333361633446
23,0.0452747605741024,0.412960748305788
24,0.05278001353144646,0.46606037719642024
25,0.05505979806184769,0.40779664164333884
26,0.04902913421392441,0.4363960053649466
27,0.06721144914627075,0.4547705521453878
28,0.018677420914173126,0.519442230898684
29,0.07259619981050491,0.4633292041143147
30,0.17098838090896606,0.46992258157879674
31,0.05462263152003288,0.4363149621461423
32,0.04930710047483444,0.4561534479617763
33,0.07139170169830322,0.5066963967196467
34,0.0638042539358139,0.49969808687170014
35,0.034395504742860794,0.495149980088757
36,0.022950708866119385,0.4900841880286306
37,0.07621961832046509,0.42961823790881126
38,0.024738730862736702,0.5337136006067049
39,0.02138102613389492,0.48960677354334814
40,0.06961175799369812,0.493485065310636
41,0.022711753845214844,0.4683035945990317
42,0.0951799526810646,0.4505216423438828
43,0.08652590215206146,0.4856758031130621
44,0.04676331207156181,0.528407409807675
45,0.053755469620227814,0.5292258441458687
46,0.05565929785370827,0.5358120339722778
47,0.07176289707422256,0.5697251774058223
48,0.013905571773648262,0.5250224318056083
49,0.06393978744745255,0.5158280311094673
50,0.03204359859228134,0.5516474906422255
51,0.04714367538690567,0.5224006014582419
52,0.10035544633865356,0.5528992508732038
53,0.029242269694805145,0.5279868955765341
54,0.0369892343878746,0.4746101082170753
55,0.16393014788627625,0.49601435663291965
56,0.10158701241016388,0.4766629546823139
57,0.04887434095144272,0.5645888998887225
58,0.1394527554512024,0.5950367019176649
59,0.027515627443790436,0.5665035039564965
60,0.03081691265106201,0.5206298444468304
61,0.01957515813410282,0.5389064464776263
62,0.018502475693821907,0.5498412171819826
63,0.06470201164484024,0.5719107351422704
64,0.21722333133220673,0.5767563329762473
65,0.031439460813999176,0.558987134096596
66,0.030319854617118835,0.5276602819106488
67,0.07311537861824036,0.5801398376680325
68,0.0569341666996479,0.5848006483115059
69,0.023362047970294952,0.5824988025069319
70,0.02500147745013237,0.5560198573368051
71,0.1045219898223877,0.5221098157951973
72,0.05102602019906044,0.5916448328754508
73,0.021744634956121445,0.5759023343307774
74,0.01727946661412716,0.5463148148456005
75,0.04566456750035286,0.5612820306348814
76,0.0625125914812088,0.5827024276492683
77,0.09745410084724426,0.5496505033969877
78,0.02072576805949211,0.5688021115783006
79,0.018438704311847687,0.5463683752370916
80,0.03967099264264107,0.535544348278312
81,0.042084239423274994,0.5944001503055838
82,0.03516080230474472,0.5802816386110043
83,0.07454273104667664,0.6077240066181794
84,0.030779968947172165,0.5989100472201049
85,0.06340640783309937,0.5979312787763709
86,0.06275545060634613,0.5947749587402776
87,0.025803331285715103,0.5861299407765577
88,0.025884509086608887,0.6106651716595302
89,0.04914696514606476,0.5564243043457601
90,0.04995177313685417,0.5590498611654651
91,0.03783039003610611,0.6180364530406632
92,0.04914940521121025,0.5760640294221698
93,0.019960926845669746,0.6065584482482488
94,0.04691538214683533,0.601499791964433
95,0.1476995348930359,0.5819195271735247
96,0.04112796112895012,0.6034875962051818
97,0.06167367100715637,0.6045057273057983
98,0.07825218886137009,0.5869870712256846
99,0.05212968587875366,0.5798502619272061
100,0.10590191930532455,0.6029746882278193
101,0.035661544650793076,0.658710190825234
102,0.010448403656482697,0.6764076418675562
103,0.007636295631527901,0.6873662944967469
104,0.03981466591358185,0.6840046581923169
105,0.05011473596096039,0.6856503265640066
106,0.05119617283344269,0.6835273710890883
107,0.06347060948610306,0.686702347483741
