epoch,loss,MAP
1,0.2672543525695801,0.027317472168665837
2,0.21121317148208618,0.053089310316113775
3,0.07568340003490448,0.07583096247976726
4,0.1465466320514679,0.08043783473604979
5,0.08745872229337692,0.10386531550105661
6,0.06199660524725914,0.1122940416868973
7,0.06953475624322891,0.13926691573658345
8,0.15670350193977356,0.15632753752499332
9,0.03835858404636383,0.15882357734336752
10,0.06126139312982559,0.17140079751498552
11,0.1447460651397705,0.17671156407268185
12,0.037577588111162186,0.20282167516265354
13,0.06685534864664078,0.19728085149321184
14,0.12687185406684875,0.21089698443344235
15,0.09766669571399689,0.24256939330233
16,0.10991890728473663,0.19734502049954813
17,0.07485399395227432,0.1995373526400025
18,0.10459872335195541,0.22272920919119263
19,0.0656842589378357,0.2563171013069064
20,0.09069137275218964,0.27189504094361777
21,0.19115203619003296,0.24786088254832922
22,0.226140558719635,0.26673776649940395
23,0.2538606822490692,0.27677934692931916
24,0.01912018284201622,0.2884955898748155
25,0.11614413559436798,0.30875934205818395
26,0.10087145864963531,0.2970449481129601
27,0.04566091299057007,0.2946443211420243
28,0.15462788939476013,0.28517846484429943
29,0.08462226390838623,0.309228537870163
30,0.09765779972076416,0.2776386521787029
31,0.06732639670372009,0.3256633753639267
32,0.04233531281352043,0.3300555515965418
33,0.10461997985839844,0.34579925344748363
34,0.10905352979898453,0.3021074942495936
35,0.07686549425125122,0.3322852870368448
36,0.0287378691136837,0.34907215132383695
37,0.07541787624359131,0.34221752560228014
38,0.040590278804302216,0.334349813032344
39,0.047542016953229904,0.3533993771632121
40,0.023397421464323997,0.3648148742593714
41,0.042457520961761475,0.3623327600890067
42,0.23191623389720917,0.35550530080453835
43,0.030523544177412987,0.31982756371215515
44,0.17711055278778076,0.3479978117927923
45,0.096543088555336,0.3588706899229901
46,0.07651925832033157,0.3919712367656093
47,0.27678266167640686,0.3827748645161366
48,0.15554223954677582,0.38685336697582645
49,0.04968411102890968,0.38033237083809385
50,0.06549867242574692,0.39425529471699894
51,0.057837989181280136,0.40357579968664054
52,0.0684419795870781,0.3940264223125485
53,0.22421956062316895,0.40621730657788074
54,0.030783947557210922,0.39727157282420933
55,0.041573040187358856,0.39233755349234994
56,0.1531490981578827,0.4191103258492247
57,0.034291259944438934,0.40417752045305827
58,0.06001156195998192,0.420579477134557
59,0.03583807125687599,0.4119834630159409
60,0.11865483224391937,0.4286713103073319
61,0.0726153552532196,0.42670727022331867
62,0.036452993750572205,0.41704839343170014
63,0.2588936388492584,0.40624594232775213
64,0.041479915380477905,0.43710721762692
65,0.13890448212623596,0.42893390070875415
66,0.06383689492940903,0.42465473474959137
67,0.10067719221115112,0.43953199590601444
68,0.10973149538040161,0.4335880553729883
69,0.05012093484401703,0.4460410239576629
70,0.21062201261520386,0.42683206092338266
71,0.08130530267953873,0.45268314327091386
72,0.1219131350517273,0.4476345954870835
73,0.10520346462726593,0.4469157880187964
74,0.08120114356279373,0.4411316788956541
75,0.11108192801475525,0.4525858656925309
76,0.029401546344161034,0.4458102358530171
77,0.08955155313014984,0.44798405862838137
78,0.029445409774780273,0.4522923357776277
79,0.13228121399879456,0.46829804412392656
80,0.05209027975797653,0.4539672427035695
81,0.07287261635065079,0.4547908958105004
82,0.046610452234745026,0.4692055626525433
83,0.07105885446071625,0.4671668211822088
84,0.04510757327079773,0.46882381880548285
85,0.12466764450073242,0.4626806797084432
86,0.06234697252511978,0.45482772311248837
87,0.0713035985827446,0.4656960689505791
88,0.07125928997993469,0.46505419602417386
89,0.048052892088890076,0.4635620542099387
90,0.03317150101065636,0.4655470821611456
91,0.030340146273374557,0.4848660110387115
92,0.0669063851237297,0.4787615491533489
93,0.01380917802453041,0.48249000489410426
94,0.02917187660932541,0.4840047896034925
95,0.03398890793323517,0.47154894996913255
96,0.03305262699723244,0.4755329220684286
97,0.05074736848473549,0.4695390009871241
98,0.026106784120202065,0.48174299553901107
99,0.06045664846897125,0.47052031047557985
100,0.01782187819480896,0.4658978411330468
