epoch,loss,MAP
1,0.060838520526885986,0.6452189302040463
2,0.06917062401771545,0.6569421799907286
3,0.0160849466919899,0.6518832662526918
4,0.07128003239631653,0.6554167045531806
5,0.04870285093784332,0.6125579304611812
6,0.03357670083642006,0.6613525671459284
7,0.026195978745818138,0.605045489606228
8,0.03263169899582863,0.6697850155335349
9,0.026993459090590477,0.6216919384310127
10,0.017922954633831978,0.6495782328666242
11,0.03436417132616043,0.651473364368055
12,0.012230679392814636,0.6501919812228851
13,0.02068975381553173,0.6446631123595878
14,0.05289914458990097,0.6820086927602838
15,0.05182534083724022,0.6416359744905412
16,0.04247156158089638,0.6627026560483591
17,0.03994888439774513,0.6838116211436371
18,0.03911430761218071,0.69157504080122
19,0.04173963516950607,0.6690030349442002
20,0.06472157686948776,0.7068785052813169
21,0.04199397563934326,0.6794458246163919
22,0.1445113867521286,0.6663848242784547
23,0.13140490651130676,0.6700881423006584
24,0.012269880622625351,0.6917199765797917
25,0.04237139970064163,0.6913514719848702
26,0.04463070631027222,0.7054041853871125
27,0.008955872617661953,0.691384710922479
28,0.06730876117944717,0.6826232676374588
29,0.042138371616601944,0.7136129225513268
30,0.045468319207429886,0.7065437491164509
31,0.0471336655318737,0.7029541640673689
32,0.020166197791695595,0.7106563813838482
33,0.02148112654685974,0.7131331343746686
34,0.03972674906253815,0.7098160583689951
35,0.04757541045546532,0.7130540510735298
36,0.02613549493253231,0.7337496438759488
37,0.04477372765541077,0.7222920158950841
38,0.028637055307626724,0.7226614296344158
39,0.029668457806110382,0.6760781744938785
40,0.012225821614265442,0.69428602782365
41,0.02549789287149906,0.7417572973489035
42,0.04103434085845947,0.6953648919511284
43,0.013432945124804974,0.7112469353600723
44,0.058881163597106934,0.7177890989982998
45,0.05120664834976196,0.7408755441831012
46,0.022558102384209633,0.7343702477423022
47,0.10590952634811401,0.7311542462484059
48,0.039419762790203094,0.7454669255682786
49,0.03714842349290848,0.7369203621718483
50,0.03540251776576042,0.7619461518971975
51,0.013204474002122879,0.7572926937602342
52,0.04287324100732803,0.7434113255833603
53,0.13248708844184875,0.7387704209888737
54,0.017181629315018654,0.74479407855036
55,0.02205173298716545,0.7355598586390388
56,0.03640259429812431,0.7608308101844432
57,0.01570817641913891,0.7653034682248383
58,0.03468736261129379,0.7453130259312415
59,0.016122007742524147,0.7799591106830321
60,0.06597577780485153,0.7573825348165921
61,0.03613600134849548,0.7861251888312206
62,0.023086413741111755,0.7721277207467314
63,0.04731766879558563,0.7797440963860738
64,0.009788339026272297,0.7804620893460739
65,0.031908031553030014,0.7700895095509379
66,0.033714234828948975,0.7732792906825147
67,0.02495049126446247,0.7760034919155103
68,0.059557050466537476,0.7734227400819557
69,0.0250839963555336,0.7799187486716979
70,0.048741307109594345,0.7706339927591875
71,0.04010729864239693,0.782554182115275
72,0.034691400825977325,0.7692685014138142
73,0.054290417581796646,0.7858816217885094
74,0.06078428402543068,0.7860777810560087
75,0.03089798614382744,0.7868765818783149
76,0.016260048374533653,0.7837439980530156
77,0.04382769763469696,0.7849895153911227
78,0.008012992329895496,0.8029512054996246
79,0.04676460847258568,0.7879874084734111
80,0.031768254935741425,0.7929707330905115
81,0.0435333326458931,0.7925411271235783
82,0.018012581393122673,0.7910748474403901
83,0.04499703645706177,0.7851391038280092
84,0.01881360076367855,0.7933359889889997
85,0.05359448492527008,0.7960725470782242
86,0.031618308275938034,0.7839896138148162
87,0.026250084862113,0.7845527027188799
88,0.01792585290968418,0.8068152136999036
89,0.026600517332553864,0.810499734793008
90,0.014155076816678047,0.8000010787228856
91,0.012854921631515026,0.8049074536517488
92,0.03870128467679024,0.7970021854234285
93,0.006536009721457958,0.8075798981322018
94,0.008553854189813137,0.8010604306879885
95,0.019364945590496063,0.8116705279344893
96,0.01888713613152504,0.810636578408297
97,0.02253287471830845,0.8024997371568263
98,0.008402981795370579,0.8021521900424297
99,0.026849327608942986,0.8039829159203815
100,0.004881885834038258,0.8023495901052914
