epoch,loss,MAP
1,0.25742149353027344,0.04205033848966577
2,0.16159549355506897,0.07173540704257719
3,0.07309618592262268,0.10592705509841353
4,0.08184992522001266,0.15556823988485435
5,0.03349301218986511,0.2197050561734884
6,0.0546354204416275,0.19429824069096321
7,0.03931305557489395,0.24233364362305146
8,0.04048768803477287,0.2663268465448934
9,0.0918109267950058,0.2829433894691878
10,0.08338306099176407,0.2907372925396913
11,0.027631931006908417,0.3334442254081894
12,0.01940263621509075,0.33177963239886055
13,0.0874008759856224,0.369470054702045
14,0.05148893594741821,0.33886601068470185
15,0.07932113111019135,0.3011838758630956
16,0.06360594928264618,0.35875455066609097
17,0.058324236422777176,0.3960365483535888
18,0.07650994509458542,0.36915366047160625
19,0.028218550607562065,0.3397826802086519
20,0.0494389571249485,0.3645565690514079
21,0.025037668645381927,0.430802803627943
22,0.058996811509132385,0.364984683953526
23,0.05006304383277893,0.4143344661014991
24,0.04497084394097328,0.49199751857815843
25,0.0372551791369915,0.44493036311349143
26,0.020192710682749748,0.4337870571122673
27,0.0703318640589714,0.4263769158497978
28,0.014138507656753063,0.4325961175369241
29,0.06031304970383644,0.503824745276117
30,0.14728587865829468,0.4651924017226299
31,0.03154366463422775,0.4357275998224025
32,0.13504914939403534,0.45259342157918964
33,0.026457762345671654,0.535130718659759
34,0.053032808005809784,0.509459900613012
35,0.06044912338256836,0.47278386884163115
36,0.04857838526368141,0.4803522160701456
37,0.03185576573014259,0.5414146485961259
38,0.04367303475737572,0.49294341758663174
39,0.055289026349782944,0.5043687949331014
40,0.09847012907266617,0.48433678326075874
41,0.026592351496219635,0.5393888929372483
42,0.017939921468496323,0.5379829971225942
43,0.12551522254943848,0.5028715665032365
44,0.023136544972658157,0.5231603180971143
45,0.029054276645183563,0.49505691353251235
46,0.04048318415880203,0.5229510489081601
47,0.09215773642063141,0.5139444226378211
48,0.026566939428448677,0.5603974475739719
49,0.05449450761079788,0.5748669681256227
50,0.0701250284910202,0.5053232446860811
51,0.09349729120731354,0.5610382205775082
52,0.026023471727967262,0.5567487129886801
53,0.03942487761378288,0.5290011014048848
54,0.07449859380722046,0.5260306986247951
55,0.021298276260495186,0.5439119094222965
56,0.013384480960667133,0.521309077656281
57,0.0657256618142128,0.5763972458654251
58,0.0801972970366478,0.5674221367140432
59,0.08074014633893967,0.5296924579452188
60,0.024599701166152954,0.5776886270275102
61,0.05381481721997261,0.5874900746145951
62,0.024849407374858856,0.5390041268231824
63,0.06606968492269516,0.547728085301864
64,0.029571764171123505,0.5459974715315619
65,0.05955594778060913,0.6007919654684941
66,0.04927823692560196,0.5534167426559696
67,0.08843593299388885,0.5830823533177631
68,0.01874295249581337,0.600728225119263
69,0.05020831152796745,0.5707309676854722
70,0.09875240921974182,0.549785367521367
71,0.11091367900371552,0.5469548179014985
72,0.0640338733792305,0.5764376246471836
73,0.041392095386981964,0.6048048596675524
74,0.03280116617679596,0.6057943035467065
75,0.048507049679756165,0.5889726563944535
76,0.01573016494512558,0.6041250159424918
77,0.04019416496157646,0.579886975842721
78,0.01961863599717617,0.5508492472167199
79,0.09707453846931458,0.5783264856934807
80,0.055579401552677155,0.5876519955511492
81,0.04734751209616661,0.5573996474537908
82,0.018807169049978256,0.6085596665781008
83,0.18084293603897095,0.5888654068212726
84,0.022513769567012787,0.5795093458640687
85,0.07494404166936874,0.6032127178191818
86,0.05367102846503258,0.6075373065242802
87,0.035378940403461456,0.6133848232734486
88,0.03182132914662361,0.6006948349478216
89,0.02607022598385811,0.6044921573387239
90,0.02851211279630661,0.6153346683856449
91,0.031131334602832794,0.6217564853348482
92,0.05059858411550522,0.5971309780742398
93,0.049434367567300797,0.598926995761029
94,0.05315374583005905,0.5831427339910441
95,0.23769356310367584,0.6105716896486424
96,0.017610471695661545,0.5757355453558624
97,0.03700336813926697,0.578935050028921
98,0.06455430388450623,0.6450827697844607
99,0.054627273231744766,0.6068915551734595
100,0.017599640414118767,0.6297333330945458
101,0.026736069470643997,0.6647009430742506
102,0.014798524789512157,0.6769226339623458
103,0.10713188350200653,0.6656827436265615
104,0.04076998680830002,0.6897263809946859
105,0.017842590808868408,0.6823634878350481
106,0.04699273779988289,0.6868155024419687
107,0.038998525589704514,0.6871178227318829
108,0.05405233055353165,0.682543833436235
109,0.028123147785663605,0.6964587535230262
110,0.0523531548678875,0.6936155215520157
111,0.021134251728653908,0.6955026446714137
112,0.0806133896112442,0.690368963823694
113,0.02504681423306465,0.7006398491267904
114,0.022309554740786552,0.6944654916338605
115,0.044778451323509216,0.7020888059621988
116,0.06041469797492027,0.7127175963962649
117,0.013355289585888386,0.7025141340638265
118,0.018080074340105057,0.7280605584216766
119,0.02129126712679863,0.70722602984716
120,0.007240525912493467,0.7191218467102221
121,0.039989445358514786,0.7175240081721219
122,0.1070774719119072,0.70784455884242
123,0.029731163755059242,0.728458970514164
124,0.020600220188498497,0.7185304729266813
125,0.02273164689540863,0.7194011035997834
126,0.024284925311803818,0.7211094434507762
127,0.041090529412031174,0.713271745024832
128,0.07521313428878784,0.7232261487729514
129,0.11474083364009857,0.7161248011655612
130,0.015102626755833626,0.7230602820276153
131,0.025166571140289307,0.7132367763304662
132,0.010861954651772976,0.7320899103173873
133,0.06959451735019684,0.7186049084308703
134,0.02987676113843918,0.7221461832781589
135,0.028516648337244987,0.7209761614645773
136,0.023345770314335823,0.7372275151416738
137,0.04162171855568886,0.7247547476074511
138,0.1017555445432663,0.7400670011410274
139,0.06228553503751755,0.7354255011795215
140,0.1408434808254242,0.742029569172404
141,0.0839812308549881,0.7233638889061308
142,0.04141407087445259,0.7411393500199341
143,0.07077676802873611,0.7450233135396245
144,0.13679790496826172,0.7439730863945209
145,0.03150864318013191,0.7470830078186363
146,0.020606450736522675,0.7511333730102492
147,0.02085844986140728,0.7356987694968962
148,0.02267039380967617,0.7317222287711226
149,0.023423515260219574,0.7427208678117438
150,0.009173275902867317,0.7456364558087281
151,0.026629989966750145,0.7469107869034681
152,0.037604525685310364,0.741290101742753
153,0.010658100247383118,0.7479698926167722
154,0.11739389598369598,0.7315926279527476
155,0.08465121686458588,0.7384522776491165
156,0.024755306541919708,0.7451871160583303
157,0.04834764823317528,0.7332050987259877
158,0.05472730100154877,0.740730470422643
159,0.03277863562107086,0.737426574922136
160,0.03655596077442169,0.7403523523235191
161,0.03601820766925812,0.7343402930025973
162,0.048899512737989426,0.7418078383974461
163,0.0762251690030098,0.7324847713976486
164,0.013704987242817879,0.7434674491016657
165,0.010691423900425434,0.7497289249465273
166,0.042098987847566605,0.7360506551591524
167,0.021660733968019485,0.7474098233842249
168,0.04738452285528183,0.7422622322959986
169,0.03807208314538002,0.7411156551240577
170,0.018448466435074806,0.7465270639315766
171,0.017145264893770218,0.7543079648223505
172,0.03461640328168869,0.7502055489926831
173,0.06852128356695175,0.7544041979551879
174,0.02000529319047928,0.7436009949989847
175,0.024719344452023506,0.7451408434378404
176,0.056644257158041,0.7509581953050499
177,0.03792469948530197,0.7431882075533525
178,0.014676334336400032,0.7515426044732004
179,0.07135126739740372,0.744972055198631
180,0.019243130460381508,0.756092989163217
181,0.014231863431632519,0.7448917043290383
182,0.020613957196474075,0.759228653089536
183,0.020379619672894478,0.753322932911498
184,0.029336486011743546,0.7497556677765511
185,0.04072219505906105,0.7464699267014541
186,0.027485769242048264,0.7515515021653392
187,0.0508916899561882,0.7473736057013551
188,0.01803138479590416,0.7608201702291488
189,0.049104686826467514,0.7463104760801724
190,0.014709699898958206,0.753261593400681
191,0.039238959550857544,0.7514428151376551
192,0.04708046838641167,0.7471748028630572
193,0.009732994250953197,0.7482666106309499
194,0.047053687274456024,0.7480692989306374
195,0.032471366226673126,0.75099947828507
196,0.0803142637014389,0.7398053252568447
197,0.03542504459619522,0.738738747952917
198,0.030655309557914734,0.750513869547728
199,0.03393322601914406,0.7545152321387855
200,0.10880039632320404,0.7436583243708692
