epoch,loss,MAP
1,0.1401473730802536,0.4615569827670465
2,0.10953478515148163,0.4917803357141638
3,0.029636163264513016,0.494850612909559
4,0.0683516412973404,0.5336216836596237
5,0.05393574386835098,0.5167434947172407
6,0.026566756889224052,0.5784601310915481
7,0.029867881909012794,0.5324360753107384
8,0.043637726455926895,0.5810857580511863
9,0.015631556510925293,0.5530293289531178
10,0.02430848404765129,0.5933755924750137
11,0.08693429827690125,0.5596386097763526
12,0.021707888692617416,0.5681326381865747
13,0.026114748790860176,0.5767613648124985
14,0.05843420699238777,0.5778951297011801
15,0.05574594810605049,0.5589589905735088
16,0.046991441398859024,0.5724086026351245
17,0.04862220957875252,0.5824945909325547
18,0.0457385815680027,0.5683498193325818
19,0.03674878180027008,0.5842628942180822
20,0.06832335889339447,0.6055512286110574
21,0.06894706189632416,0.5912401575060198
22,0.25724712014198303,0.5899784364328459
23,0.16172724962234497,0.5839693157322066
24,0.006070477422326803,0.5991556297691407
25,0.048463981598615646,0.6047615143403633
26,0.05780915543437004,0.6157308868832458
27,0.013402385637164116,0.5857854906263555
28,0.08820031583309174,0.6004702462190127
29,0.04984604939818382,0.6247940081922985
30,0.05344117805361748,0.6101551867917592
31,0.1952906847000122,0.6187526202165607
32,0.021380500867962837,0.6160234364045696
33,0.023444289341568947,0.6253518480761817
34,0.054378680884838104,0.6072375050383596
35,0.06046636775135994,0.6062362218715064
36,0.03757263720035553,0.6360760933823675
37,0.0521545484662056,0.6352313415037827
38,0.0276486799120903,0.5779038645617236
39,0.027535131201148033,0.6109087508898053
40,0.01748909428715706,0.622700643787915
41,0.0262384582310915,0.6549754246216594
42,0.029074396938085556,0.6318714496386517
43,0.01941961795091629,0.6522958280751797
44,0.10288070142269135,0.6390518163817374
45,0.06453051418066025,0.6320242988947871
46,0.02921430394053459,0.6361320486687121
47,0.12806273996829987,0.6456717049776348
48,0.116797536611557,0.6567212601379098
49,0.040137164294719696,0.6615634830602233
50,0.04750807583332062,0.6789231965222622
51,0.017074361443519592,0.6479085816983926
52,0.052932582795619965,0.6478171133215982
53,0.11681227385997772,0.6872457052804598
54,0.02313188835978508,0.6690355834309072
55,0.02882675640285015,0.6863567974837901
56,0.05319710820913315,0.6575475809088565
57,0.017807260155677795,0.6772933204484218
58,0.08598949760198593,0.6728284710885843
59,0.023449057713150978,0.690837608680736
60,0.07055491209030151,0.6578598543501499
61,0.04088785499334335,0.7079048670330728
62,0.025974972173571587,0.6890941180207432
63,0.061328910291194916,0.6975288036312918
64,0.015577973797917366,0.6639617004950562
65,0.05149569734930992,0.6802681429859905
66,0.04049781709909439,0.6491269749566151
67,0.03855403885245323,0.7052891825934486
68,0.09492097795009613,0.6841211732049026
69,0.030927347019314766,0.6977575611577789
70,0.06280525028705597,0.6797153353770354
71,0.05823162943124771,0.6778225772975728
72,0.03552990406751633,0.6894947000114791
73,0.0569036528468132,0.7132505265215591
74,0.06492272019386292,0.7047052427317629
75,0.029100019484758377,0.6934639583898866
76,0.021776394918560982,0.6920456712361935
77,0.05284174904227257,0.7126039049338204
78,0.012476203963160515,0.7205913039044464
79,0.08342646062374115,0.6999309756209489
80,0.040984805673360825,0.7098190420050337
81,0.05440143123269081,0.7050413650445215
82,0.02687082625925541,0.7245159912605986
83,0.05590037256479263,0.7111943978670519
84,0.024913333356380463,0.7203237683370727
85,0.08960586786270142,0.7183289171692905
86,0.04427720606327057,0.6975348969315566
87,0.036665648221969604,0.7166634415319779
88,0.019479738548398018,0.72872108885803
89,0.032811813056468964,0.7048926300479255
90,0.023923097178339958,0.7171661161696481
91,0.018520532175898552,0.7298377643877348
92,0.03815919905900955,0.7300679185957013
93,0.017359022051095963,0.7367800777657971
94,0.011135839857161045,0.7257083682578269
95,0.022768253460526466,0.7197605308072446
96,0.02685151994228363,0.728256329275039
97,0.026655681431293488,0.7314577624825638
98,0.019480980932712555,0.732696833491854
99,0.03584059700369835,0.7174005072361818
100,0.010185843333601952,0.7275484734238625
